x_meters	y_meters	LOC_ID	TOWN_ID	FULL_STR	ADDR_NUM	used_SITE_ADDR
		M_325716_845733	86	MAIN ST #16	3	1
		M_325716_845733	86	MAIN ST #17	3	1
		M_325716_845733	86	MAIN ST #18A	3	1
		M_325716_845733	86	MAIN ST #18B	3	1
		M_325716_845733	86	MAIN ST #18C	3	1
		M_325716_845733	86	MAIN ST #19	3	1
		M_325716_845733	86	MAIN ST #22	3	1
		M_325716_845733	86	MAIN ST #23	3	1
		M_325716_845733	86	MAIN ST #25	3	1
		M_325716_845733	86	MAIN ST #26	3	1
		M_325716_845733	86	MAIN ST #29	3	1
		M_325716_845733	86	MAIN ST #30	3	1
		M_325716_845733	86	MAIN ST #31	3	1
		M_325716_845733	86	MAIN ST #32B	3	1
		M_325633_845660	86	STATE HWY	4180	1
		M_325529_845719	86	STATE HWY	4205	1
		M_325538_845632	86	MASSASOIT RD	120	1
		M_325542_845587	86	MASSASOIT RD	100	1
		M_325541_845548	86	MASSASOIT RD	80	1
		M_325547_845512	86	MASSASOIT RD	60	1
		M_325547_845470	86	MASSASOIT RD	40	1
		M_325630_845736	86	STATE HWY	4220	1
		M_325635_845819	86	MAIN ST #1	3	1
		M_325635_845819	86	MAIN ST #2	3	1
		M_325635_845819	86	MAIN ST #3	3	1
		M_325635_845819	86	MAIN ST #4	3	1
		M_325635_845819	86	MAIN ST #5	3	1
		M_325635_845819	86	MAIN ST #6	3	1
		M_325635_845819	86	MAIN ST #7	3	1
		M_325635_845819	86	MAIN ST #8	3	1
		M_325635_845819	86	MAIN ST #9	3	1
		M_325635_845819	86	MAIN ST #10	3	1
		M_325635_845819	86	MAIN ST #11	3	1
		M_325635_845819	86	MAIN ST #12	3	1
		M_325635_845819	86	MAIN ST #13	3	1
		M_325635_845819	86	MAIN ST #14	3	1
		M_325507_845795	86	MASSASOIT RD	280	1
		M_325532_845832	86	STATE HWY	4295	1
		M_325484_845846	86	MASSASOIT RD	300	1
		M_325534_845941	86	STATE HWY	4335	1
		M_325537_845891	86	STATE HWY	4325	1
		M_325504_845913	86	OLD COUNTY RD REAR	2	1
		M_325472_845889	86	MASSASOIT RD	340	1
		M_325461_845933	86	MASSASOIT RD	350	1
		M_325517_845987	86	STATE HWY	4355	1
		M_325538_846044	86	STATE HWY	4365	1
		M_325622_845981	86	STATE HWY	4360	1
		M_325625_846029	86	STATE HWY	4380	1
		M_325652_845902	86	STATE HWY	4300	1
		M_325823_846083	86	BRACKETT RD	140	1
		M_325512_846103	86	OLD COUNTY RD	25	1
		M_325452_846028	86	MASSASOIT RD	400	1
		M_325408_846039	86	MASSASOIT RD	440	1
		M_325427_846091	86	MASSASOIT RD	450	1
		M_325427_846091	86	MASSASOIT RD	460	1
		M_325377_846099	86	MASSASOIT RD	480	1
		M_325409_846123	86	MASSASOIT RD	490	1
		M_325318_846163	86	MASSASOIT RD	540	1
		M_325359_846176	86	OAK RD	65	1
		M_325393_846164	86	OAK RD	55	1
		M_325447_846191	86	OAK RD	45	1
		M_325483_846193	86	OAK RD	35	1
		M_325517_846194	86	OAK RD	25	1
		M_325571_846210	86	STATE HWY	4515	1
		M_325550_846172	86	STATE HWY	4475	1
		M_325537_846138	86	OLD COUNTY RD #1	35	1
		M_325537_846138	86	OLD COUNTY RD #2	41	1
		M_325537_846138	86	OLD COUNTY RD #3	39	1
		M_325537_846138	86	OLD COUNTY RD #4	37	1
		M_325537_846138	86	OLD COUNTY RD #5	43	1
		M_325537_846138	86	OLD COUNTY RD #6	45	1
		M_325537_846138	86	OLD COUNTY RD #7	21	1
		M_325537_846138	86	OLD COUNTY RD #8	23	1
		M_325674_846093	86	BRACKETT RD	50	1
		M_325768_846087	86	BRACKETT RD	100	1
		M_325812_845926	86	HOLMES RD	100	1
		M_325764_845928	86	HOLMES RD	110	1
		M_325793_845864	86	HOLMES RD	140	1
		M_325795_845804	86	HOLMES RD	150	1
		M_325801_845762	86	HOLMES RD	160	1
		M_325809_845722	86	HOLMES RD	170	1
		M_325914_845695	86	HOLMES RD	275	1
		M_325953_845702	86	HOLMES RD	175	1
		M_325919_845741	86	HOLMES RD	165	1
		M_325880_845746	86	HOLMES RD	155	1
		M_325900_845780	86	HOLMES RD	145	1
		M_325948_845780	86	HOLMES RD	137	1
		M_325918_845823	86	HOLMES RD	135	1
		M_325918_845864	86	HOLMES RD	125	1
		M_325997_845962	86	BRACKETT RD OFF	0	1
		M_325897_845910	86	HOLMES RD	105	1
		M_325945_845904	86	HOLMES RD	115	1
		M_325919_845945	86	HOLMES RD	75	1
		M_325920_845986	86	HOLMES RD	55	1
		M_325920_846028	86	HOLMES RD	25	1
		M_325942_846074	86	BRACKETT RD	200	1
		M_325895_846077	86	BRACKETT RD	180	1
		M_325895_846077	86	BRACKETT RD	182	1
		M_325895_846077	86	BRACKETT RD	184	1
		M_325895_846077	86	BRACKETT RD	186	1
		M_325895_846077	86	BRACKETT RD	188	1
		M_325973_846186	86	BRACKETT RD	215	1
		M_325753_846156	86	BRACKETT RD	85	1
		M_325896_846209	86	DORY LN	20	1
		M_325896_846209	86	DORY LN	22	1
		M_325896_846209	86	DORY LN	24	1
		M_325896_846209	86	DORY LN	26	1
		M_325896_846209	86	DORY LN	28	1
		M_325896_846209	86	DORY LN	30	1
		M_325949_846330	86	DORY LN	32	1
		M_325949_846330	86	DORY LN	34	1
		M_325949_846330	86	DORY LN	36	1
		M_325949_846330	86	DORY LN	38	1
		M_325949_846330	86	DORY LN	40	1
			86	DORY LN	42	1
			86	DORY LN	44	1
			86	DORY LN	46	1
			86	DORY LN	48	1
			86	DORY LN	50	1
			86	DORY LN	52	1
			86	DORY LN	54	1
		M_325862_846335	86	DORY LN	51	1
		M_325862_846335	86	STELLWAGEN WAY	8	1
		M_325862_846335	86	STELLWAGEN WAY	6	1
		M_325862_846335	86	STELLWAGEN WAY	4	1
		M_325862_846335	86	STELLWAGEN WAY	2	1
		M_325850_846270	86	STELLWAGEN WAY	1	1
		M_325850_846270	86	STELLWAGEN WAY	3	1
		M_325850_846270	86	STELLWAGEN WAY	5	1
		M_325850_846270	86	STELLWAGEN WAY	7	1
		M_325850_846270	86	STELLWAGEN WAY	9	1
		M_325850_846270	86	STELLWAGEN WAY	11	1
		M_325785_846316	86	DORY LN	56	1
		M_325785_846316	86	DORY LN	58	1
		M_325785_846316	86	DORY LN	60	1
		M_325785_846316	86	DORY LN	62	1
		M_325785_846316	86	DORY LN	64	1
		M_325788_846215	86	DORY LN	66	1
		M_325788_846215	86	DORY LN	68	1
		M_325788_846215	86	DORY LN	70	1
		M_325788_846215	86	DORY LN	72	1
		M_325788_846215	86	DORY LN	74	1
		M_325788_846215	86	DORY LN	76	1
		M_325913_846392	86	DORY LN C	115	1
		M_325807_846384	86	DORY LN D	115	1
		M_325898_846148	86	DORY LN	4	1
		M_325898_846148	86	DORY LN	6	1
		M_325898_846148	86	DORY LN	7	1
		M_325898_846148	86	DORY LN	5	1
		M_325898_846148	86	DORY LN	3	1
		M_325820_846151	86	DORY LN	15	1
		M_325820_846151	86	DORY LN	17	1
		M_325820_846151	86	DORY LN	19	1
		M_325645_846163	86	STATE HWY	4460	1
		M_325704_846170	86	BRACKETT RD	75	1
		M_325692_846260	86	STATE HWY	4550	1
		M_325710_846339	86	STATE HWY	4580	1
		M_325852_846426	86	STATE HWY REAR	4688	1
		M_325917_846431	86	STATE HWY REAR	4696	1
		M_325958_846434	86	STATE HWY REAR	4704	1
		M_325939_846471	86	STATE HWY REAR	4712	1
		M_325731_846412	86	STATE HWY	4660	1
		M_325714_846376	86	STATE HWY	4620	1
		M_325727_846484	86	STATE HWY	4680	1
		M_325013_845730	86	ROLLING LN	10	1
		M_325041_845781	86	HERRING BROOK RD	2795	1
		M_325083_845848	86	HERRING BROOK RD	2805	1
		M_325042_845859	86	OLD FARM LN	15	1
		M_325027_845820	86	KEITH WAY	20	1
		M_325159_845860	86	HERRING BROOK RD	2850	1
		M_325193_845902	86	ANDERSON LN	10	1
		M_325113_845902	86	BRADFORD LN	5	1
		M_325069_845914	86	BRADFORD LN	15	1
		M_325035_845932	86	BRADFORD LN	25	1
		M_325022_845985	86	BRADFORD LN	35	1
		M_325025_846041	86	BRADFORD LN	45	1
		M_325072_846026	86	BRADFORD LN	30	1
		M_325083_845974	86	BRADFORD LN	20	1
		M_325135_845951	86	BRADFORD LN	10	1
		M_325212_845953	86	ANDERSON LN	5	1
		M_325253_845946	86	ANDERSON LN	15	1
		M_325215_845868	86	ANDERSON LN	20	1
		M_325270_845896	86	ANDERSON LN	25	1
		M_325319_845924	86	MASSASOIT RD A1	415	1
		M_325319_845924	86	MASSASOIT RD A2	415	1
		M_325319_845924	86	MASSASOIT RD B1	415	1
		M_325319_845924	86	MASSASOIT RD B2	415	1
		M_325354_845980	86	MASSASOIT RD	425	1
		M_325385_845927	86	MASSASOIT RD	355	1
		M_325388_845886	86	MASSASOIT RD	345	1
		M_325327_846023	86	MASSASOIT RD	445	1
		M_325315_846065	86	MASSASOIT RD	465	1
		M_325247_846054	86	HERRING BROOK RD	3050	1
		M_325240_846005	86	HERRING BROOK RD	2950	1
		M_325301_846103	86	MASSASOIT RD	485	1
		M_325261_846149	86	HERRING BROOK RD	3150	1
		M_325251_846096	86	CAMPGROUND RD	15	1
		M_325157_845993	86	HERRING BROOK RD	2905	1
		M_325108_846040	86	CAMPGROUND RD	115	1
		M_325163_846038	86	HERRING BROOK RD	2955	1
		M_325162_846081	86	CAMPGROUND RD	95	1
		M_325194_846137	86	CAMPGROUND RD	90	1
		M_325147_846142	86	CAMPGROUND RD	100	1
		M_325102_846149	86	CAMPGROUND RD	120	1
		M_325063_846086	86	CAMPGROUND RD	175	1
		M_325015_846084	86	CAMPGROUND RD	195	1
		M_325043_846157	86	CAMPGROUND RD	150	1
		M_325039_846203	86	MILLENNIUM LN	50	1
		M_325041_846256	86	MILLENNIUM LN	40	1
		M_325102_846248	86	MILLENNIUM LN	30	1
		M_325103_846194	86	MILLENNIUM LN	35	1
		M_325151_846186	86	MILLENNIUM LN	25	1
		M_325153_846241	86	MILLENNIUM LN	20	1
		M_325202_846181	86	HERRING BROOK RD	3155	1
		M_325202_846233	86	MILLENNIUM LN	10	1
		M_325169_846329	86	MASSASOIT RD	655	1
		M_325172_846285	86	MASSASOIT RD	625	1
		M_325102_846298	86	ANCHORS WAY	20	1
		M_325032_846294	86	ANCHORS WAY	25	1
		M_325045_846342	86	STARBOARD RD	30	1
		M_325104_846340	86	STARBOARD RD	15	1
		M_325052_846386	86	SHIPS LANTERN RD	35	1
		M_325108_846383	86	SHIPS LANTERN RD	25	1
		M_325026_846448	86	REAR MASSASOIT RD	745	1
		M_325069_846444	86	REAR MASSASOIT RD	735	1
		M_325128_846439	86	MASSASOIT RD	725	1
		M_325156_846378	86	SHIPS LANTERN RD	15	1
		M_325201_846445	86	MASSASOIT RD	720	1
		M_325252_846444	86	MEADOW DR	30	1
		M_325307_846444	86	MEADOW DR	40	1
		M_325361_846444	86	MEADOW DR	50	1
		M_325412_846444	86	MEADOW DR	70	1
		M_325464_846443	86	MEADOW DR	80	1
		M_325216_846407	86	WILEY LN	15	1
		M_325269_846405	86	WILEY LN	25	1
		M_325320_846404	86	WILEY LN	35	1
		M_325371_846403	86	WILEY LN	45	1
		M_325423_846401	86	WILEY LN	55	1
		M_325467_846390	86	WILEY LN	65	1
		M_325491_846312	86	WILEY LN	70	1
		M_325444_846313	86	WILEY LN	60	1
		M_325402_846347	86	WILEY LN	50	1
		M_325359_846347	86	WILEY LN	40	1
		M_325317_846347	86	WILEY LN	30	1
		M_325278_846344	86	WILEY LN	20	1
		M_325235_846343	86	MASSASOIT RD	670	1
		M_325270_846296	86	MASSASOIT RD	600	1
		M_325283_846249	86	MASSASOIT RD	582	1
		M_325283_846249	86	MASSASOIT RD	584	1
		M_325283_846249	86	MASSASOIT RD	586	1
		M_325283_846249	86	MASSASOIT RD	590	1
		M_325284_846208	86	MASSASOIT RD	580	1
		M_325316_846213	86	OAK RD	70	1
		M_325338_846223	86	OAK RD	62	1
		M_325355_846225	86	OAK RD	60	1
		M_325376_846276	86	OAK RD	50	1
		M_325453_846252	86	OAK RD	40	1
		M_325498_846261	86	OAK RD	30	1
		M_325498_846261	86	OAK RD	28	1
		M_325592_846296	86	STATE HWY	4565	1
		M_325541_846289	86	OAK RD	20	1
		M_325563_846386	86	STATE HWY	4615	1
		M_325604_846437	86	STATE HWY	4655	1
		M_325581_846480	86	STATE HWY	4675	1
		M_325631_846473	86	STATE HWY	4665	1
		M_325639_845141	86	STATE HWY	3855	1
		M_325640_845205	86	STATE HWY	3875	1
		M_325598_845184	86	MCKOY RD	55	1
		M_325562_845165	86	MCKOY RD	85	1
		M_325536_845118	86	MCKOY RD	125	1
		M_325422_845116	86	PILOT RD	15	1
		M_325293_845116	86	MCKOY RD	220	1
		M_325319_845126	86	MCKOY RD	210	1
		M_325345_845137	86	MCKOY RD	200	1
		M_325369_845147	86	MCKOY RD	180	1
		M_325400_845161	86	MCKOY RD	160	1
		M_325487_845247	86	MCKOY RD	60	1
		M_325602_845263	86	MCKOY RD	10	1
		M_325567_845303	86	STATE HWY	3955	1
		M_325507_845347	86	MASSASOIT RD	15	1
		M_325522_845394	86	MASSASOIT RD	55	1
		M_325486_845389	86	BRIGGS FIELD RD	15	1
		M_325453_845425	86	BRIGGS FIELD RD	10	1
		M_325431_845395	86	BRIGGS FIELD RD	20	1
		M_325393_845391	86	BRIGGS FIELD RD	30	1
		M_325339_845385	86	BRIGGS FIELD RD	40	1
		M_325304_845399	86	BRIGGS FIELD RD	50	1
		M_325309_845436	86	BRIGGS FIELD RD	60	1
		M_325254_845428	86	BRIGGS FIELD RD	70	1
		M_325198_845422	86	BRIGGS FIELD RD	80	1
		M_325181_845390	86	BRIGGS FIELD RD	85	1
		M_325193_845359	86	BRIGGS FIELD RD	75	1
		M_325236_845363	86	BRIGGS FIELD RD	65	1
		M_325275_845364	86	BRIGGS FIELD RD	55	1
		M_325464_845466	86	MASSASOIT RD	65	1
		M_325466_845532	86	MASSASOIT RD	75	1
		M_325410_845522	86	EDGEWOOD RD	85	1
		M_325364_845512	86	EDGEWOOD RD	95	1
		M_325321_845482	86	EDGEWOOD RD	125	1
		M_325267_845535	86	EDGEWOOD RD	120	1
		M_325262_845470	86	EDGEWOOD RD	145	1
		M_325225_845526	86	EDGEWOOD RD	150	1
		M_325219_845464	86	EDGEWOOD RD	175	1
		M_325176_845457	86	EDGEWOOD RD	225	1
		M_325176_845519	86	EDGEWOOD RD	170	1
		M_325136_845509	86	EDGEWOOD RD	230	1
		M_325139_845443	86	EDGEWOOD RD	255	1
		M_325135_845397	86	EDGEWOOD RD	275	1
		M_325113_845368	86	EDGEWOOD RD	295	1
		M_325065_845363	86	EDGEWOOD RD	305	1
		M_325022_845358	86	EDGEWOOD RD	315	1
		M_325007_845250	86	MILBRODE AVE	60	1
		M_325018_845295	86	MILBRODE AVE	80	1
		M_325065_845314	86	BELILE ST	45	1
		M_325109_845325	86	BELILE ST	65	1
		M_325104_845302	86	BOSAN AVE	100	1
		M_325101_845280	86	BOSAN AVE	90	1
		M_325055_845273	86	BOSAN AVE	95	1
		M_325097_845257	86	BOSAN AVE	80	1
		M_325093_845234	86	BOSAN AVE	70	1
		M_325047_845241	86	BOSAN AVE	75	1
		M_325042_845218	86	BOSAN AVE	65	1
		M_325088_845200	86	BOSAN AVE	50	1
		M_325038_845195	86	BOSAN AVE	55	1
		M_325033_845172	86	BOSAN AVE	45	1
		M_325029_845150	86	BOSAN AVE	35	1
		M_325022_845128	86	BONAYA RD	55	1
		M_325116_845151	86	BRALLA AVE	25	1
		M_325073_845151	86	BOSAN AVE	30	1
		M_325125_845185	86	BRALLA AVE	35	1
		M_325182_845179	86	CIRCLE DR	15	1
		M_325184_845220	86	BRALLA AVE	50	1
		M_325128_845219	86	BRALLA AVE	55	1
		M_325131_845253	86	BRALLA AVE	65	1
		M_325186_845258	86	CIRCLE DR	155	1
		M_325133_845276	86	BRALLA AVE	75	1
		M_325135_845298	86	BRALLA AVE	85	1
		M_325138_845324	86	BRALLA AVE	95	1
		M_325187_845313	86	CIRCLE DR	160	1
		M_325229_845314	86	CIRCLE DR	150	1
		M_325233_845253	86	CIRCLE DR	145	1
		M_325279_845262	86	CIRCLE DR	135	1
		M_325273_845318	86	CIRCLE DR	140	1
		M_325316_845326	86	CIRCLE DR	130	1
		M_325327_845274	86	CIRCLE DR	125	1
		M_325364_845334	86	BRIGGS FIELD RD	35	1
		M_325420_845331	86	BRIGGS FIELD RD	25	1
		M_325416_845269	86	CIRCLE DR	100	1
		M_325368_845265	86	CIRCLE DR	95	1
		M_325391_845204	86	CIRCLE DR	80	1
		M_325348_845186	86	CIRCLE DR	60	1
		M_325327_845236	86	CIRCLE DR	65	1
		M_325277_845219	86	CIRCLE DR	45	1
		M_325309_845170	86	CIRCLE DR	50	1
		M_325267_845154	86	CIRCLE DR	30	1
		M_325231_845201	86	CIRCLE DR	25	1
		M_325223_845136	86	CIRCLE DR	20	1
		M_325178_845117	86	CIRCLE DR	10	1
		M_325024_845611	86	HERRING BROOK RD	2690	1
		M_325042_845651	86	HERRING BROOK RD	2700	1
		M_325060_845690	86	HERRING BROOK RD	2730	1
		M_325080_845729	86	HERRING BROOK RD	2750	1
		M_325102_845767	86	NORTH FORTY RD	95	1
		M_325132_845820	86	HERRING BROOK RD	2800	1
		M_325176_845821	86	NORTH FORTY RD	90	1
		M_325152_845767	86	NORTH FORTY RD	85	1
		M_325136_845730	86	RUNWAY LN	85	1
		M_325116_845692	86	RUNWAY LN	75	1
		M_325095_845653	86	RUNWAY LN	65	1
		M_325077_845612	86	RUNWAY LN	55	1
		M_325059_845573	86	RUNWAY LN	45	1
		M_325042_845534	86	RUNWAY LN	35	1
		M_325024_845494	86	RUNWAY LN	25	1
		M_325009_845454	86	RUNWAY LN	15	1
		M_325063_845419	86	EDGEWOOD RD	300	1
		M_325074_845456	86	EDGEWOOD RD	260	1
		M_325090_845491	86	EDGEWOOD RD	250	1
		M_325107_845536	86	RUNWAY LN	40	1
		M_325129_845575	86	RUNWAY LN	50	1
		M_325146_845615	86	RUNWAY LN	60	1
		M_325164_845653	86	RUNWAY LN	70	1
		M_325185_845689	86	RUNWAY LN	80	1
		M_325200_845730	86	RUNWAY LN	90	1
		M_325223_845773	86	NORTH FORTY RD	75	1
		M_325220_845825	86	NORTH FORTY RD	80	1
		M_325270_845823	86	NORTH FORTY RD	70	1
		M_325285_845780	86	NORTH FORTY RD	60	1
		M_325294_845739	86	NORTH FORTY RD	50	1
		M_325238_845729	86	NORTH FORTY RD	45	1
		M_325239_845685	86	NORTH FORTY RD	35	1
		M_325302_845700	86	NORTH FORTY RD	40	1
		M_325310_845659	86	NORTH FORTY RD	30	1
		M_325253_845642	86	NORTH FORTY RD	25	1
		M_325206_845634	86	GUERRA WAY	10	1
		M_325177_845569	86	GUERRA WAY	20	1
		M_325221_845569	86	GUERRA WAY	25	1
		M_325265_845581	86	NORTH FORTY RD	15	1
		M_325319_845614	86	NORTH FORTY RD	20	1
		M_325324_845572	86	NORTH FORTY RD	10	1
		M_325446_845733	86	MASSASOIT RD	275	1
		M_325438_845777	86	MASSASOIT RD	285	1
		M_325455_845694	86	MASSASOIT RD	265	1
		M_325463_845656	86	MASSASOIT RD	255	1
		M_325471_845614	86	EDGEWOOD RD	70	1
		M_325427_845606	86	EDGEWOOD RD	80	1
		M_325370_845596	86	EDGEWOOD RD	90	1
		M_325361_845639	86	RAYMOND WAY	3	1
		M_325351_845683	86	RAYMOND WAY	5	1
		M_325343_845724	86	RAYMOND WAY	7	1
		M_325331_845767	86	RAYMOND WAY	9	1
		M_325322_845819	86	RAYMOND WAY	12	1
		M_325362_845827	86	RAYMOND WAY	10	1
		M_325397_845770	86	RAYMOND WAY	8	1
		M_325401_845724	86	RAYMOND WAY	6	1
		M_325410_845685	86	RAYMOND WAY	4	1
		M_325418_845646	86	RAYMOND WAY	2	1
		M_325414_845819	86	MASSASOIT RD	295	1
		M_325412_845853	86	MASSASOIT RD	325	1
		M_327571_845126	86	NAUSET RD	1025	1
		M_327401_845509	86	SEASIDE DR	10	1
		M_327554_845178	86	NAUSET RD	1075	1
		M_327363_845526	86	SEASIDE DR	20	1
		M_327537_845234	86	NAUSET RD	1105	1
		M_327323_845516	86	SEASIDE DR	30	1
		M_327501_845214	86	ACORN RD	5	1
		M_327329_845469	86	SEASIDE DR	40	1
		M_327505_845145	86	ACORN RD	15	1
		M_327361_845437	86	SEASIDE DR	25	1
		M_327423_845162	86	ACORN RD	20	1
		M_327406_845447	86	SEASIDE DR	15	1
		M_327435_845222	86	ACORN RD	10	1
		M_327447_845456	86	SEASIDE DR	5	1
		M_327448_845284	86	ACORN RD	4	1
		M_327505_845294	86	ACORN RD	2	1
		M_327496_845349	86	NAUSET RD	1225	1
		M_327462_845338	86	THORNE RD	15	1
		M_327423_845318	86	THORNE RD	25	1
		M_327376_845308	86	THORNE RD	35	1
		M_327331_845298	86	THORNE RD	45	1
		M_327283_845294	86	THORNE RD	190	1
		M_327240_845308	86	THORNE RD	180	1
		M_327270_845356	86	THORNE RD	55	1
		M_327219_845372	86	THORNE RD	175	1
		M_327198_845323	86	THORNE RD	170	1
		M_327156_845339	86	THORNE RD	160	1
		M_327169_845393	86	THORNE RD	155	1
		M_327112_845354	86	THORNE RD	150	1
		M_327093_845387	86	THORNE RD	140	1
		M_327104_845433	86	THORNE RD	130	1
		M_327168_845433	86	THORNE RD	125	1
		M_327113_845475	86	THORNE RD	120	1
		M_327150_845493	86	THORNE RD	110	1
		M_327199_845500	86	THORNE RD	100	1
		M_327210_845433	86	THORNE RD	105	1
		M_327248_845442	86	THORNE RD	85	1
		M_327244_845510	86	THORNE RD	90	1
		M_327282_845492	86	THORNE RD	80	1
		M_327303_845441	86	THORNE RD	70	1
		M_327257_845397	86	THORNE RD	65	1
		M_327320_845397	86	THORNE RD	60	1
		M_327326_845352	86	THORNE RD	50	1
		M_327369_845398	86	THORNE RD	40	1
		M_327381_845361	86	THORNE RD	30	1
		M_327418_845395	86	THORNE RD	20	1
		M_327461_845412	86	NAUSET RD	1255	1
		M_327353_845568	86	NAUSET RD	1385	1
		M_327304_845562	86	DEXTER ST	15	1
		M_327279_845647	86	NAUSET RD	1405	1
		M_327216_845636	86	MARTHA ST	0	1
		M_327267_845605	86	DEXTER ST	20	1
		M_327245_845551	86	DEXTER ST	25	1
		M_327207_845594	86	DEXTER ST	30	1
		M_327185_845541	86	DEXTER ST	35	1
		M_327117_845524	86	CHATHAM ST	0	1
		M_327109_845564	86	CHATHAM ST	40	1
		M_327158_845605	86	CHATHAM ST	15	1
		M_327101_845604	86	CHATHAM ST	0	1
		M_327096_845636	86	CHATHAM ST	20	1
		M_327147_845674	86	CHATHAM ST	5	1
		M_327180_845701	86	SCHOOLHOUSE RD	940	1
		M_327253_845692	86	NAUSET RD	1425	1
		M_327236_845731	86	SCHOOLHOUSE RD	1000	1
		M_327089_845673	86	CHATHAM ST	10	1
		M_327040_845600	86	SCHOOLHOUSE RD	850	1
		M_327007_845544	86	SPINNAKER WAY	70	1
		M_327054_845549	86	SPINNAKER WAY	60	1
		M_327074_845518	86	SPINNAKER WAY	50	1
		M_327071_845478	86	SPINNAKER WAY	40	1
		M_327059_845431	86	SPINNAKER WAY	30	1
		M_327033_845464	86	SPINNAKER WAY	20	1
		M_327014_845448	86	SPINNAKER WAY	10	1
		M_326988_845501	86	SCHOOLHOUSE RD	790	1
		M_326978_845464	86	SCHOOLHOUSE RD	760	1
		M_327000_845400	86	SCHOOLHOUSE RD	750	1
		M_326937_845383	86	SCHOOLHOUSE RD	720	1
		M_326981_845355	86	SCHOOLHOUSE RD	710	1
		M_326916_845346	86	SCHOOLHOUSE RD	690	1
		M_326886_845324	86	SCHOOLHOUSE RD	660	1
		M_326863_845280	86	SCHOOLHOUSE RD	600	1
		M_326904_845280	86	CHESTER AVE	55	1
		M_326941_845288	86	CHESTER AVE	65	1
		M_326978_845306	86	CHESTER AVE	95	1
		M_327027_845319	86	CHESTER AVE	115	1
		M_327006_845258	86	CHESTER AVE	90	1
		M_327058_845237	86	CHESTER AVE	100	1
		M_327120_845233	86	CHESTER AVE	120	1
		M_326962_845136	86	FORREST AVE	35	1
		M_326970_845177	86	FORREST AVE	25	1
		M_326971_845221	86	CHESTER AVE	70	1
		M_326898_845126	86	FORREST AVE	40	1
		M_326898_845165	86	FORREST AVE	30	1
		M_326895_845210	86	CHESTER AVE	50	1
		M_326846_845224	86	SCHOOLHOUSE RD	590	1
		M_326836_845178	86	SCHOOLHOUSE RD	560	1
		M_326841_845130	86	SCHOOLHOUSE RD	530	1
		M_326774_845128	86	SCHOOLHOUSE RD	535	1
		M_326717_845117	86	DUCK MARSH LN	20	1
		M_326742_845167	86	SCHOOLHOUSE RD	555	1
		M_326684_845190	86	SELAH CIR	3	1
		M_326772_845234	86	SCHOOLHOUSE RD	585	1
		M_326714_845244	86	SELAH CIR	4	1
		M_326785_845273	86	SCHOOLHOUSE RD	615	1
		M_326812_845306	86	SCHOOLHOUSE RD	625	1
		M_326833_845352	86	MEETINGHOUSE RD	440	1
		M_326784_845349	86	MEETINGHOUSE RD	420	1
		M_326749_845341	86	MEETINGHOUSE RD	400	1
		M_326720_845315	86	MEETINGHOUSE RD	370	1
		M_326688_845293	86	MEETINGHOUSE RD	350	1
		M_326639_845235	86	MEETINGHOUSE RD	300	1
		M_326659_845268	86	MEETINGHOUSE RD	310	1
		M_326625_845181	86	MEETINGHOUSE RD	270	1
		M_326588_845164	86	MEETINGHOUSE RD	230	1
		M_326542_845151	86	MEETINGHOUSE RD	200	1
		M_326500_845096	86	MEETINGHOUSE RD	180	1
		M_326410_845148	86	MEETINGHOUSE RD	175	1
		M_326386_845196	86	MEETINGHOUSE RD REAR	171	1
		M_326443_845189	86	MEETINGHOUSE RD	185	1
		M_326408_845242	86	MEETINGHOUSE RD REAR	167	1
		M_326408_845242	86	MEETINGHOUSE RD REAR	169	1
		M_326468_845228	86	MEETINGHOUSE RD	205	1
		M_326507_845224	86	MEETINGHOUSE RD	225	1
		M_326544_845246	86	MEETINGHOUSE RD	255	1
		M_326522_845289	86	ELDIA WAY	3	1
		M_326485_845288	86	ELDIA WAY	5	1
		M_326556_845333	86	MEETINGHOUSE RD	275	1
		M_326581_845355	86	MEETINGHOUSE RD	325	1
		M_326620_845379	86	MEETINGHOUSE RD	355	1
		M_326669_845390	86	MEETINGHOUSE RD	375	1
		M_326760_845419	86	MEETINGHOUSE RD	415	1
		M_326716_845401	86	MEETINGHOUSE RD	385	1
		M_326810_845418	86	DEEPWOOD DR	15	1
		M_326798_845458	86	DEEPWOOD DR	25	1
		M_326747_845454	86	DEEPWOOD DR	45	1
		M_326699_845433	86	DEEPWOOD DR	55	1
		M_326656_845436	86	DEEPWOOD DR	65	1
		M_326632_845482	86	DEEPWOOD DR	75	1
		M_326621_845533	86	DEEPWOOD DR	85	1
		M_326657_845548	86	DEEPWOOD DR	95	1
		M_326703_845550	86	DEEPWOOD DR	70	1
		M_326744_845562	86	NORTHWOOD RD	55	1
		M_326782_845561	86	NORTHWOOD RD	45	1
		M_326797_845515	86	DEEPWOOD DR	30	1
		M_326758_845510	86	DEEPWOOD DR	40	1
		M_326716_845500	86	DEEPWOOD DR	50	1
		M_326680_845486	86	DEEPWOOD DR	60	1
		M_326786_845615	86	GLACIER HILLS RD	310	1
		M_326747_845609	86	GLACIER HILLS RD	300	1
		M_326708_845601	86	GLACIER HILLS RD	270	1
		M_326666_845593	86	GLACIER HILLS RD	230	1
		M_326621_845584	86	GLACIER HILLS RD	200	1
